"","Word","Time","F1","F2","F3","VClass","N","RTime","LDur"
"1","child129",0.025925,739.771,1522.028,2309.263,"ay",29,0,"Long"
"2","child129",0.027925,742.721,1496.464,2309.456,"ay",29,0.0109890109890110,"Long"
"3","child129",0.029925,741.999,1487.178,2313.133,"ay",29,0.0219780219780220,"Long"
"4","child129",0.031925,738.795,1483.538,2314.338,"ay",29,0.032967032967033,"Long"
"5","child129",0.033925,735.457,1472.834,2305.342,"ay",29,0.0439560439560439,"Long"
"6","child129",0.035925,734.296,1441.201,2290.184,"ay",29,0.0549450549450549,"Long"
"7","child129",0.037925,735.425,1388.691,2287.175,"ay",29,0.0659340659340659,"Long"
"8","child129",0.039925,737.755,1354.036,2296.853,"ay",29,0.076923076923077,"Long"
"9","child129",0.041925,741.325,1352.935,2308.006,"ay",29,0.0879120879120879,"Long"
"10","child129",0.043925,746.18,1369.305,2315.302,"ay",29,0.098901098901099,"Long"
"11","child129",0.045925,751.83,1386.346,2314.347,"ay",29,0.109890109890110,"Long"
"12","child129",0.047925,756.889,1395.661,2319.671,"ay",29,0.120879120879121,"Long"
"13","child129",0.049925,761.522,1399.685,2348.992,"ay",29,0.131868131868132,"Long"
"14","child129",0.051925,766.535,1399.82,2388.032,"ay",29,0.142857142857143,"Long"
"15","child129",0.053925,771.844,1393.532,2391.773,"ay",29,0.153846153846154,"Long"
"16","child129",0.055925,777.072,1377.713,2364.094,"ay",29,0.164835164835165,"Long"
"17","child129",0.057925,782.271,1357.904,2341.391,"ay",29,0.175824175824176,"Long"
"18","child129",0.059925,786.152,1353.023,2327.948,"ay",29,0.186813186813187,"Long"
"19","child129",0.061925,789.261,1381.153,2318.177,"ay",29,0.197802197802198,"Long"
"20","child129",0.063925,791.474,1427.806,2308.435,"ay",29,0.208791208791209,"Long"
"21","child129",0.065925,790.451,1457.711,2300.51,"ay",29,0.219780219780220,"Long"
"22","child129",0.067925,787.533,1457.519,2300.807,"ay",29,0.230769230769231,"Long"
"23","child129",0.069925,785.565,1432.01,2312.183,"ay",29,0.241758241758242,"Long"
"24","child129",0.071925,783.792,1387.685,2336.387,"ay",29,0.252747252747253,"Long"
"25","child129",0.073925,779.544,1345.191,2362.794,"ay",29,0.263736263736264,"Long"
"26","child129",0.075925,773.247,1325.848,2373.932,"ay",29,0.274725274725275,"Long"
"27","child129",0.077925,771.112,1324.446,2375.17,"ay",29,0.285714285714286,"Long"
"28","child129",0.079925,774.939,1332.059,2376.422,"ay",29,0.296703296703297,"Long"
"29","child129",0.081925,780.237,1343.221,2383.95,"ay",29,0.307692307692308,"Long"
"30","child129",0.083925,784.16,1349.417,2402.218,"ay",29,0.318681318681319,"Long"
"31","child129",0.085925,786.384,1347.291,2421.457,"ay",29,0.329670329670330,"Long"
"32","child129",0.087925,786.764,1342.19,2433.03,"ay",29,0.340659340659341,"Long"
"33","child129",0.089925,786.301,1338.9,2436.784,"ay",29,0.351648351648352,"Long"
"34","child129",0.091925,787.451,1338.503,2430.083,"ay",29,0.362637362637363,"Long"
"35","child129",0.093925,791.182,1337.441,2412.806,"ay",29,0.373626373626374,"Long"
"36","child129",0.095925,794.512,1333.812,2399.863,"ay",29,0.384615384615385,"Long"
"37","child129",0.097925,796.029,1329.023,2400.931,"ay",29,0.395604395604396,"Long"
"38","child129",0.099925,797.403,1323.928,2411.754,"ay",29,0.406593406593407,"Long"
"39","child129",0.101925,801.067,1318.942,2421.014,"ay",29,0.417582417582418,"Long"
"40","child129",0.103925,805.553,1315.532,2424.215,"ay",29,0.428571428571429,"Long"
"41","child129",0.105925,806.225,1315.223,2423.738,"ay",29,0.439560439560440,"Long"
"42","child129",0.107925,802.861,1317.874,2422.517,"ay",29,0.450549450549451,"Long"
"43","child129",0.109925,797.275,1322.609,2422.623,"ay",29,0.461538461538462,"Long"
"44","child129",0.111925,792.226,1326.833,2428.331,"ay",29,0.472527472527473,"Long"
"45","child129",0.113925,790.622,1328.421,2441.553,"ay",29,0.483516483516484,"Long"
"46","child129",0.115925,793.25,1328.449,2451.651,"ay",29,0.494505494505495,"Long"
"47","child129",0.117925,801.208,1328.509,2440.866,"ay",29,0.505494505494505,"Long"
"48","child129",0.119925,813.249,1329.155,2414.504,"ay",29,0.516483516483517,"Long"
"49","child129",0.121925,821.38,1331.239,2400.258,"ay",29,0.527472527472527,"Long"
"50","child129",0.123925,822.051,1334.767,2397.72,"ay",29,0.538461538461538,"Long"
"51","child129",0.125925,820.072,1341.624,2390.098,"ay",29,0.549450549450549,"Long"
"52","child129",0.127925,820.444,1354.981,2361.578,"ay",29,0.56043956043956,"Long"
"53","child129",0.129925,823.601,1370.386,2325.897,"ay",29,0.571428571428572,"Long"
"54","child129",0.131925,825.821,1381.652,2326.499,"ay",29,0.582417582417582,"Long"
"55","child129",0.133925,825.037,1389.803,2389.745,"ay",29,0.593406593406593,"Long"
"56","child129",0.135925,822.35,1399.443,2484.55,"ay",29,0.604395604395604,"Long"
"57","child129",0.137925,819.706,1414.919,2532.681,"ay",29,0.615384615384615,"Long"
"58","child129",0.139925,818.235,1431.607,2543.04,"ay",29,0.626373626373626,"Long"
"59","child129",0.141925,817.151,1441.291,2538.252,"ay",29,0.637362637362637,"Long"
"60","child129",0.143925,816.574,1447.484,2528.298,"ay",29,0.648351648351648,"Long"
"61","child129",0.145925,816.846,1456.296,2522.173,"ay",29,0.659340659340659,"Long"
"62","child129",0.147925,816.251,1465.625,2523.136,"ay",29,0.67032967032967,"Long"
"63","child129",0.149925,813.521,1471.571,2524.588,"ay",29,0.681318681318681,"Long"
"64","child129",0.151925,810.325,1476.004,2526.841,"ay",29,0.692307692307692,"Long"
"65","child129",0.153925,808.685,1481.812,2538.837,"ay",29,0.703296703296703,"Long"
"66","child129",0.155925,809.55,1490.002,2567.62,"ay",29,0.714285714285714,"Long"
"67","child129",0.157925,810.533,1497.986,2592.809,"ay",29,0.725274725274725,"Long"
"68","child129",0.159925,808.5,1504.239,2594.138,"ay",29,0.736263736263736,"Long"
"69","child129",0.161925,804.851,1510.53,2584.35,"ay",29,0.747252747252747,"Long"
"70","child129",0.163925,801.45,1517.611,2576.923,"ay",29,0.758241758241758,"Long"
"71","child129",0.165925,797.991,1523.628,2577.538,"ay",29,0.769230769230769,"Long"
"72","child129",0.167925,794.365,1527.303,2586.331,"ay",29,0.78021978021978,"Long"
"73","child129",0.169925,792.768,1530.02,2593.253,"ay",29,0.791208791208791,"Long"
"74","child129",0.171925,795.179,1534.359,2588.749,"ay",29,0.802197802197802,"Long"
"75","child129",0.173925,801.252,1544.276,2578.008,"ay",29,0.813186813186813,"Long"
"76","child129",0.175925,806.329,1560.457,2570.014,"ay",29,0.824175824175824,"Long"
"77","child129",0.177925,804.022,1575.954,2559.484,"ay",29,0.835164835164835,"Long"
"78","child129",0.179925,797.532,1588.829,2537.419,"ay",29,0.846153846153846,"Long"
"79","child129",0.181925,793.237,1602.065,2490.2,"ay",29,0.857142857142857,"Long"
"80","child129",0.183925,789.555,1613.181,2421.279,"ay",29,0.868131868131868,"Long"
"81","child129",0.185925,782.762,1618.85,2382.971,"ay",29,0.879120879120879,"Long"
"82","child129",0.187925,773.776,1619.895,2403.112,"ay",29,0.89010989010989,"Long"
"83","child129",0.189925,765.525,1617.805,2462.441,"ay",29,0.901098901098901,"Long"
"84","child129",0.191925,758.777,1614.032,2511.325,"ay",29,0.912087912087912,"Long"
"85","child129",0.193925,752.177,1613.637,2533.687,"ay",29,0.923076923076923,"Long"
"86","child129",0.195925,745.178,1622.651,2546.114,"ay",29,0.934065934065934,"Long"
"87","child129",0.197925,738.667,1636.378,2560.815,"ay",29,0.945054945054945,"Long"
"88","child129",0.199925,733.364,1648.148,2587.648,"ay",29,0.956043956043956,"Long"
"89","child129",0.201925,729.761,1655.616,2623.56,"ay",29,0.967032967032967,"Long"
"90","child129",0.203925,728.195,1660.244,2645.437,"ay",29,0.978021978021978,"Long"
"91","child129",0.205925,727.967,1664.334,2651.686,"ay",29,0.98901098901099,"Long"
"92","child129",0.207925,727.825,1669.274,2650.881,"ay",29,1,"Long"
"93","child153",0.025818,798.454,1300.954,2374.961,"ay",30,0,"Long"
"94","child153",0.027818,806.208,1296.135,2387.888,"ay",30,0.0109890109890110,"Long"
"95","child153",0.029818,813.736,1293.725,2393.316,"ay",30,0.0219780219780220,"Long"
"96","child153",0.031818,819.16,1292.45,2389.839,"ay",30,0.0329670329670330,"Long"
"97","child153",0.033818,822.299,1291.039,2377.489,"ay",30,0.0439560439560440,"Long"
"98","child153",0.035818,824.639,1288.594,2364.675,"ay",30,0.0549450549450550,"Long"
"99","child153",0.037818,827.964,1285.723,2365.428,"ay",30,0.0659340659340659,"Long"
"100","child153",0.039818,832.309,1283.347,2379.097,"ay",30,0.0769230769230769,"Long"
"101","child153",0.041818,835.447,1281.527,2390.359,"ay",30,0.0879120879120879,"Long"
"102","child153",0.043818,835.739,1279.815,2390.38,"ay",30,0.098901098901099,"Long"
"103","child153",0.045818,833.896,1277.57,2378.926,"ay",30,0.109890109890110,"Long"
"104","child153",0.047818,831.893,1274.865,2359.848,"ay",30,0.120879120879121,"Long"
"105","child153",0.049818,830.907,1272.344,2338.273,"ay",30,0.131868131868132,"Long"
"106","child153",0.051818,830.231,1270.132,2314.47,"ay",30,0.142857142857143,"Long"
"107","child153",0.053818,829.629,1268.829,2294.827,"ay",30,0.153846153846154,"Long"
"108","child153",0.055818,829.044,1268.251,2287.775,"ay",30,0.164835164835165,"Long"
"109","child153",0.057818,828.763,1267.733,2292.902,"ay",30,0.175824175824176,"Long"
"110","child153",0.059818,829.49,1267.602,2306.365,"ay",30,0.186813186813187,"Long"
"111","child153",0.061818,831.438,1268.804,2323.218,"ay",30,0.197802197802198,"Long"
"112","child153",0.063818,834.282,1271.679,2339.237,"ay",30,0.208791208791209,"Long"
"113","child153",0.065818,836.751,1275.204,2349.205,"ay",30,0.219780219780220,"Long"
"114","child153",0.067818,837.766,1278.115,2348.436,"ay",30,0.230769230769231,"Long"
"115","child153",0.069818,837.802,1280.114,2340.315,"ay",30,0.241758241758242,"Long"
"116","child153",0.071818,837.669,1281.425,2335.911,"ay",30,0.252747252747253,"Long"
"117","child153",0.073818,837.679,1282.683,2342.915,"ay",30,0.263736263736264,"Long"
"118","child153",0.075818,838.184,1285.332,2355.76,"ay",30,0.274725274725275,"Long"
"119","child153",0.077818,839.983,1290.874,2366.168,"ay",30,0.285714285714286,"Long"
"120","child153",0.079818,843.743,1299.198,2372.823,"ay",30,0.296703296703297,"Long"
"121","child153",0.081818,849.174,1308.396,2378.22,"ay",30,0.307692307692308,"Long"
"122","child153",0.083818,855.196,1316.732,2382.751,"ay",30,0.318681318681319,"Long"
"123","child153",0.085818,860.223,1323.539,2384.261,"ay",30,0.32967032967033,"Long"
"124","child153",0.087818,860.436,1326.713,2384.779,"ay",30,0.340659340659341,"Long"
"125","child153",0.089818,853.531,1324.893,2388.105,"ay",30,0.351648351648352,"Long"
"126","child153",0.091818,843.649,1321.667,2394.586,"ay",30,0.362637362637363,"Long"
"127","child153",0.093818,836.078,1320.705,2403.579,"ay",30,0.373626373626374,"Long"
"128","child153",0.095818,832.435,1322.206,2414.35,"ay",30,0.384615384615385,"Long"
"129","child153",0.097818,831.967,1325.072,2423.075,"ay",30,0.395604395604396,"Long"
"130","child153",0.099818,834.199,1329.033,2425.957,"ay",30,0.406593406593407,"Long"
"131","child153",0.101818,838.808,1334.244,2422.336,"ay",30,0.417582417582418,"Long"
"132","child153",0.103818,844.78,1340.718,2413.652,"ay",30,0.428571428571428,"Long"
"133","child153",0.105818,850.395,1347.994,2402.313,"ay",30,0.439560439560439,"Long"
"134","child153",0.107818,854.54,1355.262,2391.487,"ay",30,0.450549450549451,"Long"
"135","child153",0.109818,858.362,1362.972,2386.484,"ay",30,0.461538461538462,"Long"
"136","child153",0.111818,862.734,1371.503,2389.307,"ay",30,0.472527472527473,"Long"
"137","child153",0.113818,866.96,1380.497,2395.88,"ay",30,0.483516483516484,"Long"
"138","child153",0.115818,869.852,1389.153,2402.725,"ay",30,0.494505494505495,"Long"
"139","child153",0.117818,871.144,1396.625,2408.935,"ay",30,0.505494505494505,"Long"
"140","child153",0.119818,871.752,1403.487,2414.133,"ay",30,0.516483516483517,"Long"
"141","child153",0.121818,872.227,1411.474,2419.199,"ay",30,0.527472527472527,"Long"
"142","child153",0.123818,872.422,1422.068,2426.477,"ay",30,0.538461538461539,"Long"
"143","child153",0.125818,872.782,1436.283,2436.654,"ay",30,0.549450549450549,"Long"
"144","child153",0.127818,873.802,1453.786,2446.954,"ay",30,0.56043956043956,"Long"
"145","child153",0.129818,875.044,1472.891,2454.657,"ay",30,0.571428571428571,"Long"
"146","child153",0.131818,875.561,1490.321,2460.248,"ay",30,0.582417582417582,"Long"
"147","child153",0.133818,874.832,1501.532,2464.627,"ay",30,0.593406593406593,"Long"
"148","child153",0.135818,873.096,1505.414,2467.081,"ay",30,0.604395604395604,"Long"
"149","child153",0.137818,870.473,1505.993,2466.477,"ay",30,0.615384615384615,"Long"
"150","child153",0.139818,867.22,1508.552,2463.097,"ay",30,0.626373626373626,"Long"
"151","child153",0.141818,864.046,1515.433,2458.652,"ay",30,0.637362637362637,"Long"
"152","child153",0.143818,861.172,1525.526,2454.578,"ay",30,0.648351648351648,"Long"
"153","child153",0.145818,858.5,1536.619,2451.078,"ay",30,0.659340659340659,"Long"
"154","child153",0.147818,856.259,1547.127,2447.248,"ay",30,0.67032967032967,"Long"
"155","child153",0.149818,854.581,1555.625,2444.48,"ay",30,0.681318681318681,"Long"
"156","child153",0.151818,852.988,1560.882,2447.572,"ay",30,0.692307692307692,"Long"
"157","child153",0.153818,850.97,1563.436,2457.804,"ay",30,0.703296703296703,"Long"
"158","child153",0.155818,848.281,1565.3,2467.566,"ay",30,0.714285714285714,"Long"
"159","child153",0.157818,845.018,1568.638,2467.977,"ay",30,0.725274725274725,"Long"
"160","child153",0.159818,841.625,1574.15,2456.987,"ay",30,0.736263736263736,"Long"
"161","child153",0.161818,838.122,1579.88,2440.024,"ay",30,0.747252747252747,"Long"
"162","child153",0.163818,834.455,1584.54,2428.075,"ay",30,0.758241758241758,"Long"
"163","child153",0.165818,831.209,1590.077,2429.037,"ay",30,0.769230769230769,"Long"
"164","child153",0.167818,828.772,1598.831,2438.39,"ay",30,0.78021978021978,"Long"
"165","child153",0.169818,826.353,1610.817,2444.486,"ay",30,0.791208791208791,"Long"
"166","child153",0.171818,822.677,1624.635,2443.101,"ay",30,0.802197802197802,"Long"
"167","child153",0.173818,817.699,1638.4,2438.05,"ay",30,0.813186813186813,"Long"
"168","child153",0.175818,812.556,1649.427,2434.487,"ay",30,0.824175824175824,"Long"
"169","child153",0.177818,807.865,1657.027,2434.721,"ay",30,0.835164835164835,"Long"
"170","child153",0.179818,802.991,1662.932,2437.97,"ay",30,0.846153846153846,"Long"
"171","child153",0.181818,797.196,1668.827,2442.585,"ay",30,0.857142857142857,"Long"
"172","child153",0.183818,790.788,1675.766,2447.196,"ay",30,0.868131868131868,"Long"
"173","child153",0.185818,784.738,1684.062,2450.492,"ay",30,0.879120879120879,"Long"
"174","child153",0.187818,779.856,1692.567,2451.173,"ay",30,0.89010989010989,"Long"
"175","child153",0.189818,776.117,1699.78,2447.974,"ay",30,0.901098901098901,"Long"
"176","child153",0.191818,772.54,1706.334,2440.434,"ay",30,0.912087912087912,"Long"
"177","child153",0.193818,768.324,1714.707,2429.201,"ay",30,0.923076923076923,"Long"
"178","child153",0.195818,763.683,1726.273,2416.696,"ay",30,0.934065934065934,"Long"
"179","child153",0.197818,758.954,1739.911,2408.675,"ay",30,0.945054945054945,"Long"
"180","child153",0.199818,753.876,1753.878,2409.047,"ay",30,0.956043956043956,"Long"
"181","child153",0.201818,747.991,1766.21,2414.569,"ay",30,0.967032967032967,"Long"
"182","child153",0.203818,741.724,1773.326,2418.724,"ay",30,0.978021978021978,"Long"
"183","child153",0.205818,736.236,1771.404,2417.933,"ay",30,0.98901098901099,"Long"
"184","child153",0.207818,731.712,1762.492,2415.5,"ay",30,1,"Long"
"185","child180",0.025508,812.75,1371.541,2339.367,"ay",31,0,"Long"
"186","child180",0.027508,809.458,1370.813,2356.022,"ay",31,0.00877192982456141,"Long"
"187","child180",0.029508,811.494,1374.52,2364.057,"ay",31,0.0175438596491228,"Long"
"188","child180",0.031508,819.684,1381.63,2357.038,"ay",31,0.0263157894736842,"Long"
"189","child180",0.033508,831.122,1386.375,2337.784,"ay",31,0.0350877192982456,"Long"
"190","child180",0.035508,838.357,1385.062,2324.163,"ay",31,0.043859649122807,"Long"
"191","child180",0.037508,840.648,1379.937,2325.298,"ay",31,0.0526315789473684,"Long"
"192","child180",0.039508,843.35,1371.698,2334.892,"ay",31,0.0614035087719298,"Long"
"193","child180",0.041508,850.534,1360.572,2343.577,"ay",31,0.0701754385964912,"Long"
"194","child180",0.043508,858.68,1350.298,2349.443,"ay",31,0.0789473684210526,"Long"
"195","child180",0.045508,861.27,1342.367,2357.158,"ay",31,0.087719298245614,"Long"
"196","child180",0.047508,858.517,1334.964,2369.647,"ay",31,0.0964912280701754,"Long"
"197","child180",0.049508,853.645,1327.74,2388.748,"ay",31,0.105263157894737,"Long"
"198","child180",0.051508,848.439,1321.751,2412.647,"ay",31,0.114035087719298,"Long"
"199","child180",0.053508,842.698,1318.373,2435.419,"ay",31,0.122807017543860,"Long"
"200","child180",0.055508,835.754,1318.463,2449.909,"ay",31,0.131578947368421,"Long"
"201","child180",0.057508,827.619,1323.126,2452.837,"ay",31,0.140350877192982,"Long"
"202","child180",0.059508,819.106,1331.799,2443.002,"ay",31,0.149122807017544,"Long"
"203","child180",0.061508,812.846,1338.119,2421.331,"ay",31,0.157894736842105,"Long"
"204","child180",0.063508,809.651,1336.627,2403.486,"ay",31,0.166666666666667,"Long"
"205","child180",0.065508,808.467,1331.588,2394.261,"ay",31,0.175438596491228,"Long"
"206","child180",0.067508,808.746,1328.415,2376.115,"ay",31,0.184210526315789,"Long"
"207","child180",0.069508,809.011,1325.877,2351.034,"ay",31,0.192982456140351,"Long"
"208","child180",0.071508,808.277,1321.763,2343.757,"ay",31,0.201754385964912,"Long"
"209","child180",0.073508,806.745,1316.65,2361.87,"ay",31,0.210526315789474,"Long"
"210","child180",0.075508,803.815,1310.916,2399.443,"ay",31,0.219298245614035,"Long"
"211","child180",0.077508,799.565,1305.85,2448.106,"ay",31,0.228070175438596,"Long"
"212","child180",0.079508,796.679,1302.894,2488.968,"ay",31,0.236842105263158,"Long"
"213","child180",0.081508,795.969,1300.552,2504.578,"ay",31,0.245614035087719,"Long"
"214","child180",0.083508,795.84,1298.024,2500.811,"ay",31,0.254385964912281,"Long"
"215","child180",0.085508,794.822,1296.281,2485.79,"ay",31,0.263157894736842,"Long"
"216","child180",0.087508,792.367,1295.193,2464.522,"ay",31,0.271929824561404,"Long"
"217","child180",0.089508,790.848,1293.656,2448.74,"ay",31,0.280701754385965,"Long"
"218","child180",0.091508,791.323,1291.913,2445.845,"ay",31,0.289473684210526,"Long"
"219","child180",0.093508,791.771,1290.014,2449.572,"ay",31,0.298245614035088,"Long"
"220","child180",0.095508,790.234,1288.933,2453.012,"ay",31,0.307017543859649,"Long"
"221","child180",0.097508,787.511,1290.611,2453.261,"ay",31,0.315789473684211,"Long"
"222","child180",0.099508,786.849,1294.704,2452.29,"ay",31,0.324561403508772,"Long"
"223","child180",0.101508,789.103,1301.349,2451.326,"ay",31,0.333333333333333,"Long"
"224","child180",0.103508,792.543,1313.013,2445.562,"ay",31,0.342105263157895,"Long"
"225","child180",0.105508,795.307,1325.827,2433.821,"ay",31,0.350877192982456,"Long"
"226","child180",0.107508,797.549,1332.604,2428.129,"ay",31,0.359649122807018,"Long"
"227","child180",0.109508,800.073,1332.608,2431.4,"ay",31,0.368421052631579,"Long"
"228","child180",0.111508,802.477,1328.882,2432.788,"ay",31,0.37719298245614,"Long"
"229","child180",0.113508,803.667,1325.928,2417.368,"ay",31,0.385964912280702,"Long"
"230","child180",0.115508,802.565,1327.475,2377.268,"ay",31,0.394736842105263,"Long"
"231","child180",0.117508,800.738,1334.276,2335.977,"ay",31,0.403508771929825,"Long"
"232","child180",0.119508,800.229,1345.991,2326.054,"ay",31,0.412280701754386,"Long"
"233","child180",0.121508,799.634,1364.56,2350.417,"ay",31,0.421052631578947,"Long"
"234","child180",0.123508,795.804,1394.425,2387.238,"ay",31,0.429824561403509,"Long"
"235","child180",0.125508,787.206,1426.714,2415.732,"ay",31,0.43859649122807,"Long"
"236","child180",0.127508,780.447,1444.561,2437.242,"ay",31,0.447368421052632,"Long"
"237","child180",0.129508,782.255,1449.775,2457.176,"ay",31,0.456140350877193,"Long"
"238","child180",0.131508,789.673,1451.216,2479.389,"ay",31,0.464912280701754,"Long"
"239","child180",0.133508,801.649,1454.854,2507.061,"ay",31,0.473684210526316,"Long"
"240","child180",0.135508,818.138,1456.992,2532.304,"ay",31,0.482456140350877,"Long"
"241","child180",0.137508,828.934,1450.945,2539.505,"ay",31,0.491228070175439,"Long"
"242","child180",0.139508,829.163,1438.675,2533.942,"ay",31,0.5,"Long"
"243","child180",0.141508,823.686,1423.385,2522.357,"ay",31,0.508771929824561,"Long"
"244","child180",0.143508,817.898,1408.984,2502.995,"ay",31,0.517543859649123,"Long"
"245","child180",0.145508,817.03,1402.715,2483.239,"ay",31,0.526315789473684,"Long"
"246","child180",0.147508,821.773,1406.585,2471.967,"ay",31,0.535087719298246,"Long"
"247","child180",0.149508,823.984,1416.386,2465.61,"ay",31,0.543859649122807,"Long"
"248","child180",0.151508,821.841,1429.522,2455.218,"ay",31,0.552631578947368,"Long"
"249","child180",0.153508,819.288,1447.766,2428.277,"ay",31,0.56140350877193,"Long"
"250","child180",0.155508,817.045,1463.472,2365.677,"ay",31,0.570175438596491,"Long"
"251","child180",0.157508,813.197,1466.631,2279.417,"ay",31,0.578947368421053,"Long"
"252","child180",0.159508,809.589,1467.908,2237.983,"ay",31,0.587719298245614,"Long"
"253","child180",0.161508,807.692,1473.318,2261.99,"ay",31,0.596491228070175,"Long"
"254","child180",0.163508,804.731,1482.974,2322.103,"ay",31,0.605263157894737,"Long"
"255","child180",0.165508,798.632,1501.471,2366.683,"ay",31,0.614035087719298,"Long"
"256","child180",0.167508,790.905,1521.119,2389.548,"ay",31,0.62280701754386,"Long"
"257","child180",0.169508,786.786,1531.885,2405.73,"ay",31,0.631578947368421,"Long"
"258","child180",0.171508,786.293,1536.796,2419.684,"ay",31,0.640350877192982,"Long"
"259","child180",0.173508,786.775,1541.485,2428.842,"ay",31,0.649122807017544,"Long"
"260","child180",0.175508,787.493,1553.178,2424.538,"ay",31,0.657894736842105,"Long"
"261","child180",0.177508,788.098,1571.596,2392.068,"ay",31,0.666666666666667,"Long"
"262","child180",0.179508,787.224,1581.56,2341.867,"ay",31,0.675438596491228,"Long"
"263","child180",0.181508,788.051,1588.581,2332.726,"ay",31,0.68421052631579,"Long"
"264","child180",0.183508,790.027,1596.401,2369.092,"ay",31,0.69298245614035,"Long"
"265","child180",0.185508,790.372,1602.206,2411.521,"ay",31,0.701754385964912,"Long"
"266","child180",0.187508,786.971,1611.09,2423.78,"ay",31,0.710526315789474,"Long"
"267","child180",0.189508,777.704,1625.414,2417.285,"ay",31,0.719298245614035,"Long"
"268","child180",0.191508,768.307,1636.308,2418.388,"ay",31,0.728070175438597,"Long"
"269","child180",0.193508,764.661,1642.576,2426.363,"ay",31,0.736842105263158,"Long"
"270","child180",0.195508,764.51,1646.188,2437.075,"ay",31,0.745614035087719,"Long"
"271","child180",0.197508,765.181,1648.408,2448.956,"ay",31,0.75438596491228,"Long"
"272","child180",0.199508,764.972,1650.945,2461.532,"ay",31,0.763157894736842,"Long"
"273","child180",0.201508,761.939,1659.481,2474.102,"ay",31,0.771929824561403,"Long"
"274","child180",0.203508,753.908,1691.305,2485.123,"ay",31,0.780701754385965,"Long"
"275","child180",0.205508,741.194,1740.636,2501.954,"ay",31,0.789473684210526,"Long"
"276","child180",0.207508,728.34,1755.038,2508.449,"ay",31,0.798245614035088,"Long"
"277","child180",0.209508,722.413,1748.875,2503.398,"ay",31,0.80701754385965,"Long"
"278","child180",0.211508,723.849,1738.062,2493.616,"ay",31,0.81578947368421,"Long"
"279","child180",0.213508,728.846,1727.569,2482.179,"ay",31,0.824561403508772,"Long"
"280","child180",0.215508,733.545,1727.119,2480.799,"ay",31,0.833333333333333,"Long"
"281","child180",0.217508,734.258,1759.858,2507.653,"ay",31,0.842105263157895,"Long"
"282","child180",0.219508,729.412,1818.228,2582.217,"ay",31,0.850877192982456,"Long"
"283","child180",0.221508,722.526,1840.772,2628.971,"ay",31,0.859649122807018,"Long"
"284","child180",0.223508,716.822,1839.713,2641.199,"ay",31,0.868421052631579,"Long"
"285","child180",0.225508,713.275,1831.128,2639.665,"ay",31,0.87719298245614,"Long"
"286","child180",0.227508,712.383,1817.675,2620.776,"ay",31,0.885964912280702,"Long"
"287","child180",0.229508,713.714,1799.37,2559.873,"ay",31,0.894736842105263,"Long"
"288","child180",0.231508,714.222,1789.262,2499.376,"ay",31,0.903508771929824,"Long"
"289","child180",0.233508,704.614,1796.111,2488.761,"ay",31,0.912280701754386,"Long"
"290","child180",0.235508,677.247,1799.884,2493.727,"ay",31,0.921052631578947,"Long"
"291","child180",0.237508,657.761,1799.03,2499.132,"ay",31,0.929824561403509,"Long"
"292","child180",0.239508,660.987,1796.285,2504.118,"ay",31,0.93859649122807,"Long"
"293","child180",0.241508,671.726,1792.689,2508.767,"ay",31,0.947368421052632,"Long"
"294","child180",0.243508,681.634,1788.346,2513.625,"ay",31,0.956140350877193,"Long"
"295","child180",0.245508,689.157,1782.141,2518.471,"ay",31,0.964912280701754,"Long"
"296","child180",0.247508,692.332,1770.096,2512.846,"ay",31,0.973684210526316,"Long"
"297","child180",0.249508,680.51,1753.197,2473.767,"ay",31,0.982456140350877,"Long"
"298","child180",0.251508,654.39,1746.745,2433.488,"ay",31,0.991228070175439,"Long"
"299","child180",0.253508,644.909,1746.666,2421.167,"ay",31,1,"Long"
"659","five37",0.025328,739.399,1302.272,2404.889,"ay",67,0,"Long"
"660","five37",0.027328,741.799,1300.431,2426.588,"ay",67,0.0088495575221239,"Long"
"661","five37",0.029328,743.147,1294.815,2438.363,"ay",67,0.0176991150442478,"Long"
"662","five37",0.031328,747.379,1287.298,2442.451,"ay",67,0.0265486725663717,"Long"
"663","five37",0.033328,753.453,1282.137,2440.709,"ay",67,0.0353982300884956,"Long"
"664","five37",0.035328,756.307,1279.943,2438.306,"ay",67,0.0442477876106195,"Long"
"665","five37",0.037328,756.568,1278.858,2437.445,"ay",67,0.0530973451327434,"Long"
"666","five37",0.039328,758.288,1277.993,2436.17,"ay",67,0.0619469026548673,"Long"
"667","five37",0.041328,763.37,1277.312,2433.571,"ay",67,0.0707964601769911,"Long"
"668","five37",0.043328,768.195,1277.206,2437.826,"ay",67,0.079646017699115,"Long"
"669","five37",0.045328,769.646,1278.273,2452.483,"ay",67,0.088495575221239,"Long"
"670","five37",0.047328,771.172,1281.658,2467.455,"ay",67,0.0973451327433628,"Long"
"671","five37",0.049328,776.502,1288.588,2476.675,"ay",67,0.106194690265487,"Long"
"672","five37",0.051328,784.253,1297.034,2483.468,"ay",67,0.115044247787611,"Long"
"673","five37",0.053328,788.225,1302.261,2491.31,"ay",67,0.123893805309735,"Long"
"674","five37",0.055328,788.184,1304.113,2497.506,"ay",67,0.132743362831858,"Long"
"675","five37",0.057328,789.612,1305.877,2500.941,"ay",67,0.141592920353982,"Long"
"676","five37",0.059328,795.273,1309.545,2502.402,"ay",67,0.150442477876106,"Long"
